superscaffold	index	scaffold	scaffold.length	start	end
Super_Scaffold0	390	NW_VBSM01000397.1	1719	13622494	13624213
Super_Scaffold0	391	NW_VBSM01000398.1	2921	13625213	13628134
Super_Scaffold0	392	NW_VBSM01000399.1	1124	13629134	13630258
Super_Scaffold0	393	NW_VBSM01000400.1	3060	13631258	13634318
Super_Scaffold0	394	NW_VBSM01000401.1	1233	13635318	13636551
Super_Scaffold0	395	NW_VBSM01000402.1	5093	13637551	13642644
Super_Scaffold0	396	NW_VBSM01000403.1	1042	13643644	13644686
Super_Scaffold0	397	NW_VBSM01000404.1	1327	13645686	13647013
Super_Scaffold0	398	NW_VBSM01000405.1	1403	13648013	13649416
Super_Scaffold0	399	NW_VBSM01000406.1	1192	13650416	13651608
Super_Scaffold0	400	NW_VBSM01000407.1	1884	13652608	13654492
Super_Scaffold0	401	NW_VBSM01000408.1	1257	13655492	13656749
Super_Scaffold0	402	NW_VBSM01000409.1	5038	13657749	13662787
Super_Scaffold0	403	NW_VBSM01000410.1	1667	13663787	13665454
Super_Scaffold0	404	NW_VBSM01000411.1	1629	13666454	13668083
Super_Scaffold0	405	NW_VBSM01000412.1	1058	13669083	13670141
Super_Scaffold0	406	NW_VBSM01000414.1	1008	13671141	13672149
Super_Scaffold0	407	NW_VBSM01000415.1	5199	13673149	13678348
Super_Scaffold0	408	NW_VBSM01000416.1	1279	13679348	13680627
Super_Scaffold0	409	NW_VBSM01000417.1	1938	13681627	13683565
Super_Scaffold0	410	NW_VBSM01000418.1	1145	13684565	13685710
Super_Scaffold0	411	NW_VBSM01000419.1	840264	13686710	14526974
Super_Scaffold0	412	NW_VBSM01000420.1	1083	14527974	14529057
Super_Scaffold0	413	NW_VBSM01000421.1	2680	14530057	14532737
Super_Scaffold0	414	NW_VBSM01000422.1	1220	14533737	14534957
Super_Scaffold0	415	NW_VBSM01000423.1	2025	14535957	14537982
Super_Scaffold0	416	NW_VBSM01000424.1	1346	14538982	14540328
Super_Scaffold0	417	NW_VBSM01000425.1	1518	14541328	14542846
Super_Scaffold0	418	NW_VBSM01000426.1	2750	14543846	14546596
Super_Scaffold0	419	NW_VBSM01000427.1	1284	14547596	14548880
Super_Scaffold0	420	NW_VBSM01000428.1	1393	14549880	14551273
Super_Scaffold0	421	NW_VBSM01000429.1	2441	14552273	14554714
Super_Scaffold0	422	NW_VBSM01000430.1	2710	14555714	14558424
Super_Scaffold0	423	NW_VBSM01000431.1	1616	14559424	14561040
Super_Scaffold0	424	NW_VBSM01000432.1	1029	14562040	14563069
Super_Scaffold0	425	NW_VBSM01000433.1	1744	14564069	14565813
Super_Scaffold0	426	NW_VBSM01000434.1	1120	14566813	14567933
Super_Scaffold0	427	NW_VBSM01000435.1	2425	14568933	14571358
Super_Scaffold0	428	NW_VBSM01000436.1	1437	14572358	14573795
Super_Scaffold0	429	NW_VBSM01000437.1	1545	14574795	14576340
Super_Scaffold0	430	NW_VBSM01000438.1	1674	14577340	14579014
Super_Scaffold0	431	NW_VBSM01000439.1	1168	14580014	14581182
Super_Scaffold0	432	NW_VBSM01000440.1	2010	14582182	14584192
Super_Scaffold0	433	NW_VBSM01000441.1	1084	14585192	14586276
Super_Scaffold0	434	NW_VBSM01000442.1	2707	14587276	14589983
Super_Scaffold0	435	NW_VBSM01000443.1	2778	14590983	14593761
Super_Scaffold0	436	NW_VBSM01000444.1	1011	14594761	14595772
Super_Scaffold0	437	NW_VBSM01000445.1	3016	14596772	14599788
Super_Scaffold0	438	NW_VBSM01000446.1	2213	14600788	14603001
Super_Scaffold0	439	NW_VBSM01000447.1	1929	14604001	14605930
Super_Scaffold0	440	NW_VBSM01000448.1	1592	14606930	14608522
Super_Scaffold0	441	NW_VBSM01000449.1	1736	14609522	14611258
Super_Scaffold0	442	NW_VBSM01000450.1	1462	14612258	14613720
Super_Scaffold0	443	NW_VBSM01000451.1	2762	14614720	14617482
Super_Scaffold0	444	NW_VBSM01000452.1	1138	14618482	14619620
Super_Scaffold0	445	NW_VBSM01000453.1	1583	14620620	14622203
Super_Scaffold0	446	NW_VBSM01000454.1	1016	14623203	14624219
Super_Scaffold0	447	NW_VBSM01000455.1	1873	14625219	14627092
Super_Scaffold0	448	NW_VBSM01000456.1	1408	14628092	14629500
Super_Scaffold0	449	NW_VBSM01000457.1	1494	14630500	14631994
Super_Scaffold0	450	NW_VBSM01000458.1	5486	14632994	14638480
Super_Scaffold0	451	NW_VBSM01000459.1	1496	14639480	14640976
Super_Scaffold0	452	NW_VBSM01000460.1	4901	14641976	14646877
Super_Scaffold0	453	NW_VBSM01000461.1	1192	14647877	14649069
Super_Scaffold0	454	NW_VBSM01000462.1	3163	14650069	14653232
Super_Scaffold0	455	NW_VBSM01000463.1	3896	14654232	14658128
Super_Scaffold0	456	NW_VBSM01000464.1	1333	14659128	14660461
Super_Scaffold0	457	NW_VBSM01000465.1	3509	14661461	14664970
Super_Scaffold0	458	NW_VBSM01000466.1	2045	14665970	14668015
Super_Scaffold0	459	NW_VBSM01000467.1	2445	14669015	14671460
Super_Scaffold0	460	NW_VBSM01000468.1	8995	14672460	14681455
Super_Scaffold0	461	NW_VBSM01000469.1	3035	14682455	14685490
Super_Scaffold0	462	NW_VBSM01000470.1	3649	14686490	14690139
Super_Scaffold0	463	NW_VBSM01000471.1	1974	14691139	14693113
Super_Scaffold0	464	NW_VBSM01000472.1	1787	14694113	14695900
Super_Scaffold0	465	NW_VBSM01000473.1	2437	14696900	14699337
Super_Scaffold0	466	NW_VBSM01000474.1	2138	14700337	14702475
Super_Scaffold0	467	NW_VBSM01000475.1	2928	14703475	14706403
Super_Scaffold0	468	NW_VBSM01000476.1	2826	14707403	14710229
Super_Scaffold0	469	NW_VBSM01000477.1	2001	14711229	14713230
Super_Scaffold0	470	NW_VBSM01000478.1	1569	14714230	14715799
Super_Scaffold0	471	NW_VBSM01000479.1	134442	14716799	14851241
Super_Scaffold0	472	NW_VBSM01000480.1	1222	14852241	14853463
Super_Scaffold0	473	NW_VBSM01000481.1	2392	14854463	14856855
Super_Scaffold0	474	NW_VBSM01000482.1	1678	14857855	14859533
Super_Scaffold0	475	NW_VBSM01000484.1	1809	14860533	14862342
Super_Scaffold0	476	NW_VBSM01000485.1	1745	14863342	14865087
Super_Scaffold0	477	NW_VBSM01000486.1	3417	14866087	14869504
Super_Scaffold0	478	NW_VBSM01000487.1	1099	14870504	14871603
Super_Scaffold0	479	NW_VBSM01000488.1	1912	14872603	14874515
Super_Scaffold0	480	NW_VBSM01000489.1	1606	14875515	14877121
Super_Scaffold0	481	NW_VBSM01000490.1	2174	14878121	14880295
Super_Scaffold0	482	NW_VBSM01000491.1	1332	14881295	14882627
Super_Scaffold0	483	NW_VBSM01000492.1	1444	14883627	14885071
Super_Scaffold0	484	NW_VBSM01000493.1	1932	14886071	14888003
Super_Scaffold0	485	NW_VBSM01000494.1	1504	14889003	14890507
Super_Scaffold0	486	NW_VBSM01000495.1	1481	14891507	14892988
Super_Scaffold0	487	NW_VBSM01000496.1	2074	14893988	14896062
Super_Scaffold0	488	NW_VBSM01000497.1	1385	14897062	14898447
Super_Scaffold0	489	NW_VBSM01000498.1	1359	14899447	14900806
Super_Scaffold0	490	NW_VBSM01000499.1	1276	14901806	14903082
Super_Scaffold0	491	NW_VBSM01000501.1	1440	14904082	14905522
Super_Scaffold0	492	NW_VBSM01000502.1	1480	14906522	14908002
Super_Scaffold0	493	NW_VBSM01000503.1	1588	14909002	14910590
Super_Scaffold0	494	NW_VBSM01000504.1	1170	14911590	14912760
Super_Scaffold0	495	NW_VBSM01000505.1	1664	14913760	14915424
Super_Scaffold0	496	NW_VBSM01000506.1	1599	14916424	14918023
Super_Scaffold0	497	NW_VBSM01000507.1	1390	14919023	14920413
Super_Scaffold0	498	NW_VBSM01000508.1	1207	14921413	14922620
Super_Scaffold0	499	NW_VBSM01000509.1	1734	14923620	14925354
Super_Scaffold0	500	NW_VBSM01000510.1	1948	14926354	14928302
Super_Scaffold0	501	NW_VBSM01000511.1	1950	14929302	14931252
Super_Scaffold0	502	NW_VBSM01000512.1	2204	14932252	14934456
Super_Scaffold0	503	NW_VBSM01000513.1	2711	14935456	14938167
Super_Scaffold0	504	NW_VBSM01000514.1	1325	14939167	14940492
Super_Scaffold0	505	NW_VBSM01000515.1	1992	14941492	14943484
Super_Scaffold0	506	NW_VBSM01000516.1	1378	14944484	14945862
Super_Scaffold0	507	NW_VBSM01000517.1	4962	14946862	14951824
Super_Scaffold0	508	NW_VBSM01000518.1	1440	14952824	14954264
Super_Scaffold0	509	NW_VBSM01000519.1	9195	14955264	14964459
Super_Scaffold0	510	NW_VBSM01000520.1	4458	14965459	14969917
Super_Scaffold0	511	NW_VBSM01000521.1	1021	14970917	14971938
Super_Scaffold0	512	NW_VBSM01000522.1	1234	14972938	14974172
Super_Scaffold0	513	NW_VBSM01000523.1	1610	14975172	14976782
Super_Scaffold0	514	NW_VBSM01000524.1	1801	14977782	14979583
Super_Scaffold0	515	NW_VBSM01000525.1	7627	14980583	14988210
Super_Scaffold0	516	NW_VBSM01000526.1	1223	14989210	14990433
Super_Scaffold0	517	NW_VBSM01000527.1	1858	14991433	14993291
Super_Scaffold0	518	NW_VBSM01000528.1	1360	14994291	14995651
Super_Scaffold0	519	NW_VBSM01000530.1	1148	14996651	14997799
Super_Scaffold0	520	NW_VBSM01000531.1	1211	14998799	15000010
Super_Scaffold0	521	NW_VBSM01000532.1	1250	15001010	15002260
Super_Scaffold0	522	NW_VBSM01000533.1	4970	15003260	15008230
Super_Scaffold0	523	NW_VBSM01000534.1	2102	15009230	15011332
Super_Scaffold0	524	NW_VBSM01000535.1	1371	15012332	15013703
Super_Scaffold0	525	NW_VBSM01000536.1	1187	15014703	15015890
Super_Scaffold0	526	NW_VBSM01000537.1	1212	15016890	15018102
Super_Scaffold0	527	NW_VBSM01000538.1	1238	15019102	15020340
Super_Scaffold0	528	NW_VBSM01000539.1	1929	15021340	15023269
Super_Scaffold0	529	NW_VBSM01000540.1	1589	15024269	15025858
Super_Scaffold0	530	NW_VBSM01000541.1	9174	15026858	15036032
Super_Scaffold0	531	NW_VBSM01000542.1	1061	15037032	15038093
Super_Scaffold0	532	NW_VBSM01000543.1	1180	15039093	15040273
Super_Scaffold0	533	NW_VBSM01000544.1	2008	15041273	15043281
Super_Scaffold0	534	NW_VBSM01000545.1	1047	15044281	15045328
Super_Scaffold0	535	NW_VBSM01000546.1	6806	15046328	15053134
Super_Scaffold0	536	NW_VBSM01000547.1	2057	15054134	15056191
Super_Scaffold0	537	NW_VBSM01000548.1	1216	15057191	15058407
Super_Scaffold0	538	NW_VBSM01000549.1	1571	15059407	15060978
Super_Scaffold0	539	NW_VBSM01000550.1	2883	15061978	15064861
Super_Scaffold0	540	NW_VBSM01000551.1	8260	15065861	15074121
Super_Scaffold0	541	NW_VBSM01000552.1	2392	15075121	15077513
Super_Scaffold0	542	NW_VBSM01000553.1	4504	15078513	15083017
Super_Scaffold0	543	NW_VBSM01000554.1	2926	15084017	15086943
Super_Scaffold0	544	NW_VBSM01000555.1	5629	15087943	15093572
Super_Scaffold0	545	NW_VBSM01000556.1	2480	15094572	15097052
Super_Scaffold0	546	NW_VBSM01000557.1	1179	15098052	15099231
Super_Scaffold0	547	NW_VBSM01000558.1	2654	15100231	15102885
Super_Scaffold0	548	NW_VBSM01000559.1	1289	15103885	15105174
Super_Scaffold0	549	NW_VBSM01000560.1	1281	15106174	15107455
Super_Scaffold0	550	NW_VBSM01000561.1	3300	15108455	15111755
Super_Scaffold0	551	NW_VBSM01000562.1	1567	15112755	15114322
Super_Scaffold0	552	NW_VBSM01000563.1	1257	15115322	15116579
Super_Scaffold0	553	NW_VBSM01000564.1	1816	15117579	15119395
Super_Scaffold0	554	NW_VBSM01000566.1	5967	15120395	15126362
Super_Scaffold0	555	NW_VBSM01000567.1	1269	15127362	15128631
Super_Scaffold0	556	NW_VBSM01000569.1	1002	15129631	15130633
Super_Scaffold0	557	NW_VBSM01000570.1	1225	15131633	15132858
Super_Scaffold0	558	NW_VBSM01000571.1	1411	15133858	15135269
Super_Scaffold0	559	NW_VBSM01000572.1	3345	15136269	15139614
Super_Scaffold0	560	NW_VBSM01000573.1	3109	15140614	15143723
Super_Scaffold0	561	NW_VBSM01000574.1	8964	15144723	15153687
Super_Scaffold0	562	NW_VBSM01000575.1	1638	15154687	15156325
Super_Scaffold0	563	NW_VBSM01000576.1	1242	15157325	15158567
Super_Scaffold0	564	NW_VBSM01000577.1	1647	15159567	15161214
Super_Scaffold0	565	NW_VBSM01000578.1	2149	15162214	15164363
Super_Scaffold0	566	NW_VBSM01000579.1	2115	15165363	15167478
Super_Scaffold0	567	NW_VBSM01000580.1	1558	15168478	15170036
Super_Scaffold0	568	NW_VBSM01000581.1	17809	15171036	15188845
Super_Scaffold0	569	NW_VBSM01000582.1	1269	15189845	15191114
Super_Scaffold0	570	NW_VBSM01000583.1	1140	15192114	15193254
Super_Scaffold0	571	NW_VBSM01000584.1	1705	15194254	15195959
Super_Scaffold0	572	NW_VBSM01000585.1	1576	15196959	15198535
Super_Scaffold0	573	NW_VBSM01000586.1	1746	15199535	15201281
Super_Scaffold0	574	NW_VBSM01000587.1	4161	15202281	15206442
Super_Scaffold0	575	NW_VBSM01000588.1	1481	15207442	15208923
Super_Scaffold0	576	NW_VBSM01000589.1	4502	15209923	15214425
Super_Scaffold0	577	NW_VBSM01000590.1	1339	15215425	15216764
Super_Scaffold0	578	NW_VBSM01000591.1	1529	15217764	15219293
Super_Scaffold0	579	NW_VBSM01000592.1	1607	15220293	15221900
Super_Scaffold0	580	NW_VBSM01000593.1	1015	15222900	15223915
Super_Scaffold0	581	NW_VBSM01000594.1	1116	15224915	15226031
Super_Scaffold0	582	NW_VBSM01000595.1	1486	15227031	15228517
Super_Scaffold0	583	NW_VBSM01000596.1	2630	15229517	15232147
Super_Scaffold0	584	NW_VBSM01000597.1	2776	15233147	15235923
Super_Scaffold0	585	NW_VBSM01000598.1	1585	15236923	15238508
Super_Scaffold0	586	NW_VBSM01000599.1	3051	15239508	15242559
Super_Scaffold0	587	NW_VBSM01000600.1	1659	15243559	15245218
Super_Scaffold0	588	NW_VBSM01000601.1	1134	15246218	15247352
Super_Scaffold0	589	NW_VBSM01000602.1	4901	15248352	15253253
Super_Scaffold0	590	NW_VBSM01000603.1	1811	15254253	15256064
Super_Scaffold0	591	NW_VBSM01000604.1	1909	15257064	15258973
Super_Scaffold0	592	NW_VBSM01000606.1	2045	15259973	15262018
Super_Scaffold0	593	NW_VBSM01000607.1	1687	15263018	15264705
Super_Scaffold0	594	NW_VBSM01000608.1	1839	15265705	15267544
Super_Scaffold0	595	NW_VBSM01000609.1	119920	15268544	15388464
Super_Scaffold0	596	NW_VBSM01000610.1	1187	15389464	15390651
Super_Scaffold0	597	NW_VBSM01000611.1	1205	15391651	15392856
Super_Scaffold0	598	NW_VBSM01000612.1	1161	15393856	15395017
Super_Scaffold0	599	NW_VBSM01000613.1	1157	15396017	15397174
Super_Scaffold0	600	NW_VBSM01000614.1	1810	15398174	15399984
Super_Scaffold0	601	NW_VBSM01000615.1	2860	15400984	15403844
Super_Scaffold0	602	NW_VBSM01000616.1	1519	15404844	15406363
Super_Scaffold0	603	NW_VBSM01000617.1	1128	15407363	15408491
Super_Scaffold0	604	NW_VBSM01000618.1	1897	15409491	15411388
Super_Scaffold0	605	NW_VBSM01000619.1	3088	15412388	15415476
Super_Scaffold0	606	NW_VBSM01000620.1	4393	15416476	15420869
Super_Scaffold0	607	NW_VBSM01000621.1	1467	15421869	15423336
Super_Scaffold0	608	NW_VBSM01000622.1	1125	15424336	15425461
Super_Scaffold0	609	NW_VBSM01000623.1	2192	15426461	15428653
Super_Scaffold0	610	NW_VBSM01000624.1	5086	15429653	15434739
Super_Scaffold0	611	NW_VBSM01000625.1	1146	15435739	15436885
Super_Scaffold0	612	NW_VBSM01000626.1	2156	15437885	15440041
Super_Scaffold0	613	NW_VBSM01000627.1	2009	15441041	15443050
Super_Scaffold0	614	NW_VBSM01000628.1	1143	15444050	15445193
Super_Scaffold0	615	NW_VBSM01000629.1	2792	15446193	15448985
Super_Scaffold0	616	NW_VBSM01000630.1	2038	15449985	15452023
Super_Scaffold0	617	NW_VBSM01000632.1	1616	15453023	15454639
Super_Scaffold0	618	NW_VBSM01000633.1	5568	15455639	15461207
Super_Scaffold0	619	NW_VBSM01000634.1	3858	15462207	15466065
Super_Scaffold0	620	NW_VBSM01000635.1	2387	15467065	15469452
Super_Scaffold0	621	NW_VBSM01000636.1	1326	15470452	15471778
Super_Scaffold0	622	NW_VBSM01000637.1	1139	15472778	15473917
Super_Scaffold0	623	NW_VBSM01000638.1	1620	15474917	15476537
Super_Scaffold0	624	NW_VBSM01000640.1	2318	15477537	15479855
Super_Scaffold0	625	NW_VBSM01000641.1	3352	15480855	15484207
Super_Scaffold0	626	NW_VBSM01000642.1	5470	15485207	15490677
Super_Scaffold0	627	NW_VBSM01000643.1	1382	15491677	15493059
Super_Scaffold0	628	NW_VBSM01000644.1	1531	15494059	15495590
Super_Scaffold0	629	NW_VBSM01000645.1	1043	15496590	15497633
Super_Scaffold0	630	NW_VBSM01000646.1	1609	15498633	15500242
Super_Scaffold0	631	NW_VBSM01000647.1	1239	15501242	15502481
Super_Scaffold0	632	NW_VBSM01000648.1	1815	15503481	15505296
Super_Scaffold0	633	NW_VBSM01000649.1	2021	15506296	15508317
Super_Scaffold0	634	NW_VBSM01000650.1	1507	15509317	15510824
Super_Scaffold0	635	NW_VBSM01000651.1	3598	15511824	15515422
Super_Scaffold0	636	NW_VBSM01000652.1	1263	15516422	15517685
Super_Scaffold0	637	NW_VBSM01000653.1	5500	15518685	15524185
Super_Scaffold0	638	NW_VBSM01000654.1	49502	15525185	15574687
Super_Scaffold0	639	NW_VBSM01000655.1	2009	15575687	15577696
Super_Scaffold0	640	NW_VBSM01000657.1	1095	15578696	15579791
Super_Scaffold0	641	NW_VBSM01000658.1	1004	15580791	15581795
Super_Scaffold0	642	NW_VBSM01000659.1	3641	15582795	15586436
Super_Scaffold0	643	NW_VBSM01000660.1	3379	15587436	15590815
Super_Scaffold0	644	NW_VBSM01000661.1	1821	15591815	15593636
Super_Scaffold0	645	NW_VBSM01000663.1	1073	15594636	15595709
Super_Scaffold0	646	NW_VBSM01000664.1	1606	15596709	15598315
Super_Scaffold0	647	NW_VBSM01000665.1	3813	15599315	15603128
Super_Scaffold0	648	NW_VBSM01000666.1	1640	15604128	15605768
Super_Scaffold0	649	NW_VBSM01000667.1	3421	15606768	15610189
Super_Scaffold0	650	NW_VBSM01000668.1	2034	15611189	15613223
Super_Scaffold0	651	NW_VBSM01000669.1	2358	15614223	15616581
Super_Scaffold0	652	NW_VBSM01000670.1	8723	15617581	15626304
Super_Scaffold0	653	NW_VBSM01000671.1	1494	15627304	15628798
Super_Scaffold0	654	NW_VBSM01000672.1	1729	15629798	15631527
Super_Scaffold0	655	NW_VBSM01000673.1	2697	15632527	15635224
Super_Scaffold0	656	NW_VBSM01000674.1	1843	15636224	15638067
Super_Scaffold0	657	NW_VBSM01000675.1	1563	15639067	15640630
Super_Scaffold0	658	NW_VBSM01000676.1	1785	15641630	15643415
Super_Scaffold0	659	NW_VBSM01000677.1	1083	15644415	15645498
Super_Scaffold0	660	NW_VBSM01000678.1	1076	15646498	15647574
Super_Scaffold0	661	NW_VBSM01000679.1	1473	15648574	15650047
Super_Scaffold0	662	NW_VBSM01000680.1	1894	15651047	15652941
Super_Scaffold0	663	NW_VBSM01000681.1	1076	15653941	15655017
Super_Scaffold0	664	NW_VBSM01000682.1	1618	15656017	15657635
Super_Scaffold0	665	NW_VBSM01000683.1	2804	15658635	15661439
Super_Scaffold0	666	NW_VBSM01000684.1	1510	15662439	15663949
Super_Scaffold0	667	NW_VBSM01000685.1	1710	15664949	15666659
Super_Scaffold0	668	NW_VBSM01000686.1	1035	15667659	15668694
Super_Scaffold0	669	NW_VBSM01000687.1	1609	15669694	15671303
Super_Scaffold0	670	NW_VBSM01000688.1	1683	15672303	15673986
Super_Scaffold0	671	NW_VBSM01000689.1	7896	15674986	15682882
Super_Scaffold0	672	NW_VBSM01000690.1	1366	15683882	15685248
Super_Scaffold0	673	NW_VBSM01000691.1	2872	15686248	15689120
Super_Scaffold0	674	NW_VBSM01000692.1	2041	15690120	15692161
Super_Scaffold0	675	NW_VBSM01000693.1	1419	15693161	15694580
Super_Scaffold0	676	NW_VBSM01000694.1	1413	15695580	15696993
Super_Scaffold0	677	NW_VBSM01000695.1	2263	15697993	15700256
Super_Scaffold0	678	NW_VBSM01000696.1	1711	15701256	15702967
Super_Scaffold0	679	NW_VBSM01000697.1	6617	15703967	15710584
Super_Scaffold0	680	NW_VBSM01000698.1	6224	15711584	15717808
Super_Scaffold0	681	NW_VBSM01000699.1	1010	15718808	15719818
Super_Scaffold0	682	NW_VBSM01000700.1	2220	15720818	15723038
Super_Scaffold0	683	NW_VBSM01000701.1	1247	15724038	15725285
Super_Scaffold0	684	NW_VBSM01000702.1	2025	15726285	15728310
Super_Scaffold0	685	NW_VBSM01000703.1	2804	15729310	15732114
Super_Scaffold0	686	NW_VBSM01000704.1	6819	15733114	15739933
Super_Scaffold0	687	NW_VBSM01000705.1	2039	15740933	15742972
Super_Scaffold0	688	NW_VBSM01000706.1	1630	15743972	15745602
Super_Scaffold0	689	NW_VBSM01000707.1	1034	15746602	15747636
Super_Scaffold0	690	NW_VBSM01000708.1	1063	15748636	15749699
Super_Scaffold0	691	NW_VBSM01000709.1	1260	15750699	15751959
Super_Scaffold0	692	NW_VBSM01000710.1	1422	15752959	15754381
Super_Scaffold0	693	NW_VBSM01000711.1	2492	15755381	15757873
Super_Scaffold0	694	NW_VBSM01000712.1	2493	15758873	15761366
Super_Scaffold0	695	NW_VBSM01000713.1	1031	15762366	15763397
Super_Scaffold0	696	NW_VBSM01000714.1	1592	15764397	15765989
Super_Scaffold0	697	NW_VBSM01000715.1	1061	15766989	15768050
Super_Scaffold0	698	NW_VBSM01000716.1	1652	15769050	15770702
Super_Scaffold0	699	NW_VBSM01000717.1	1264	15771702	15772966
Super_Scaffold0	700	NW_VBSM01000718.1	1560	15773966	15775526
Super_Scaffold0	701	NW_VBSM01000719.1	2123	15776526	15778649
Super_Scaffold0	702	NW_VBSM01000720.1	1051	15779649	15780700
Super_Scaffold0	703	NW_VBSM01000721.1	1132	15781700	15782832
Super_Scaffold0	704	NW_VBSM01000722.1	3472	15783832	15787304
Super_Scaffold0	705	NW_VBSM01000723.1	1790	15788304	15790094
Super_Scaffold0	706	NW_VBSM01000724.1	3795	15791094	15794889
Super_Scaffold0	707	NW_VBSM01000726.1	1215	15795889	15797104
Super_Scaffold0	708	NW_VBSM01000727.1	1258	15798104	15799362
Super_Scaffold0	709	NW_VBSM01000728.1	2426	15800362	15802788
Super_Scaffold0	710	NW_VBSM01000730.1	1233	15803788	15805021
Super_Scaffold0	711	NW_VBSM01000731.1	1562	15806021	15807583
Super_Scaffold0	712	NW_VBSM01000732.1	1193	15808583	15809776
Super_Scaffold0	713	NW_VBSM01000733.1	1338	15810776	15812114
Super_Scaffold0	714	NW_VBSM01000734.1	1045	15813114	15814159
Super_Scaffold0	715	NW_VBSM01000735.1	1362	15815159	15816521
Super_Scaffold0	716	NW_VBSM01000736.1	1580	15817521	15819101
Super_Scaffold0	717	NW_VBSM01000737.1	1038	15820101	15821139
Super_Scaffold0	718	NW_VBSM01000738.1	1275	15822139	15823414
Super_Scaffold0	719	NW_VBSM01000739.1	2143	15824414	15826557
Super_Scaffold0	720	NW_VBSM01000740.1	2623	15827557	15830180
Super_Scaffold0	721	NW_VBSM01000741.1	1499	15831180	15832679
Super_Scaffold0	722	NW_VBSM01000742.1	2004	15833679	15835683
Super_Scaffold0	723	NW_VBSM01000743.1	7544	15836683	15844227
Super_Scaffold0	724	NW_VBSM01000744.1	2757	15845227	15847984
Super_Scaffold0	725	NW_VBSM01000745.1	1442	15848984	15850426
Super_Scaffold0	726	NW_VBSM01000746.1	5809	15851426	15857235
Super_Scaffold0	727	NW_VBSM01000747.1	2338	15858235	15860573
Super_Scaffold0	728	NW_VBSM01000748.1	1864	15861573	15863437
Super_Scaffold0	729	NW_VBSM01000749.1	2361	15864437	15866798
Super_Scaffold0	730	NW_VBSM01000750.1	2186	15867798	15869984
Super_Scaffold0	731	NW_VBSM01000751.1	1039	15870984	15872023
Super_Scaffold0	732	NW_VBSM01000752.1	1377	15873023	15874400
Super_Scaffold0	733	NW_VBSM01000753.1	1383	15875400	15876783
Super_Scaffold0	734	NW_VBSM01000754.1	1126	15877783	15878909
Super_Scaffold0	735	NW_VBSM01000755.1	1025	15879909	15880934
Super_Scaffold0	736	NW_VBSM01000756.1	1899	15881934	15883833
Super_Scaffold0	737	NW_VBSM01000757.1	2051	15884833	15886884
Super_Scaffold0	738	NW_VBSM01000758.1	1085476	15887884	16973360
Super_Scaffold0	739	NW_VBSM01000759.1	1392	16974360	16975752
Super_Scaffold0	740	NW_VBSM01000760.1	1272	16976752	16978024
Super_Scaffold0	741	NW_VBSM01000761.1	1616	16979024	16980640
Super_Scaffold0	742	NW_VBSM01000762.1	2020	16981640	16983660
Super_Scaffold0	743	NW_VBSM01000763.1	1305	16984660	16985965
Super_Scaffold0	744	NW_VBSM01000764.1	1810	16986965	16988775
Super_Scaffold0	745	NW_VBSM01000765.1	1664	16989775	16991439
Super_Scaffold0	746	NW_VBSM01000766.1	4707	16992439	16997146
Super_Scaffold0	747	NW_VBSM01000767.1	1400	16998146	16999546
Super_Scaffold0	748	NW_VBSM01000768.1	1617	17000546	17002163
Super_Scaffold0	749	NW_VBSM01000769.1	416892	17003163	17420055
Super_Scaffold0	750	NW_VBSM01000770.1	1168	17421055	17422223
